success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,150,74.5,73.75,295.875,0.2493,0.2518,222.239,0.373,1,13,0.0867,0.0867,0,0.0,0.985,0.032,0.017,0.034,dijkstra,74
False,collision,420,209.5,206.05,295.875,0.6964,0.7081,89.896,0.333,1,31,0.0738,0.0738,0,0.0,0.982,0.005,0.006,0.015,dijkstra,75
False,collision,117,58.0,56.7,295.875,0.1916,0.196,239.321,0.301,1,3,0.0256,0.0256,0,0.0,0.971,0.089,0.028,0.043,dijkstra,76
False,collision,246,122.5,120.5,295.875,0.4073,0.414,175.384,0.233,1,2,0.0081,0.0081,0,0.0,0.981,0.003,0.013,0.02,dijkstra,77
False,collision,241,120.0,118.35,295.875,0.4,0.4056,177.554,0.366,1,21,0.0871,0.0882,0,0.0,0.983,0.006,0.014,0.021,dijkstra,78
False,collision,244,121.5,112.725,295.875,0.381,0.4106,183.265,0.203,1,18,0.0738,0.0759,0,0.0,0.925,0.037,0.023,0.042,dijkstra,79
False,collision,449,224.0,221.225,295.875,0.7477,0.7571,74.799,0.367,1,43,0.0958,0.1114,0,0.0,0.986,0.013,0.003,0.005,dijkstra,80
False,collision,424,211.5,206.425,295.875,0.6977,0.7148,89.556,0.376,1,30,0.0708,0.0708,0,0.0,0.974,0.008,0.008,0.015,dijkstra,81
False,collision,412,205.5,203.45,295.875,0.6876,0.6946,92.609,0.349,1,41,0.0995,0.1033,0,0.0,0.988,0.014,0.006,0.015,dijkstra,82
False,collision,373,186.0,184.0,295.875,0.6219,0.6286,111.983,0.408,1,10,0.0268,0.0268,0,0.0,0.987,0.015,0.009,0.013,dijkstra,83
False,collision,74,36.5,35.125,295.875,0.1187,0.1234,260.809,0.258,1,10,0.1351,0.1351,0,0.0,0.953,0.034,0.021,0.031,dijkstra,84
False,collision,313,156.0,153.025,295.875,0.5172,0.5272,142.857,0.382,1,7,0.0224,0.0237,0,0.0,0.979,0.001,0.011,0.02,dijkstra,85
False,collision,448,223.5,219.325,295.875,0.7413,0.7554,76.741,0.406,1,30,0.067,0.0682,0,0.0,0.98,0.01,0.003,0.005,dijkstra,86
False,collision,482,240.5,239.075,295.875,0.808,0.8128,57.229,0.252,1,41,0.0851,0.0988,0,0.0,0.993,0.029,0.009,0.01,dijkstra,87
False,collision,131,65.0,61.95,295.875,0.2094,0.2197,233.943,0.412,1,8,0.0611,0.0611,0,0.0,0.948,0.01,0.025,0.039,dijkstra,88
False,collision,217,108.0,106.35,295.875,0.3594,0.365,189.596,0.389,1,12,0.0553,0.0609,0,0.0,0.981,0.026,0.015,0.023,dijkstra,89
False,collision,295,147.0,144.65,295.875,0.4889,0.4968,151.249,0.401,1,16,0.0542,0.0542,0,0.0,0.982,0.003,0.011,0.017,dijkstra,90
False,collision,54,26.5,23.725,295.875,0.0802,0.0896,272.199,0.351,1,4,0.0741,0.0741,0,0.0,0.883,0.071,0.028,0.042,dijkstra,91
False,collision,57,28.0,24.9,295.875,0.0842,0.0946,270.996,0.406,1,4,0.0702,0.0702,0,0.0,0.878,0.017,0.045,0.113,dijkstra,92
False,collision,445,222.0,215.325,295.875,0.7278,0.7503,80.835,0.407,1,66,0.1483,0.1483,0,0.0,0.968,0.021,0.01,0.011,dijkstra,93
False,collision,380,189.5,186.8,295.875,0.6313,0.6405,109.345,0.34,1,30,0.0789,0.0809,0,0.0,0.984,0.019,0.009,0.013,dijkstra,94
False,collision,67,33.0,29.95,295.875,0.1012,0.1115,265.943,0.42,1,8,0.1194,0.1194,0,0.0,0.898,0.019,0.05,0.077,dijkstra,95
False,collision,85,42.0,41.125,295.875,0.139,0.142,254.856,0.338,1,17,0.2,0.2,0,0.0,0.971,0.058,0.042,0.108,dijkstra,96
