success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,542,270.5,210.46,295.8,0.7115,0.7316,86.471,0.347,1,32,0.059,0.059,0,0.0,0.777,0.093,0.053,0.193,146,dwa
False,collision,526,262.5,206.08,295.8,0.6967,0.7099,90.908,0.038,1,30,0.057,0.0575,0,0.0,0.784,0.058,0.027,0.085,147,dwa
False,collision,110,54.5,41.47,295.8,0.1402,0.1474,254.875,0.199,1,2,0.0182,0.0182,0,0.0,0.758,0.129,0.134,0.484,148,dwa
False,collision,210,104.5,80.43,295.8,0.2719,0.2826,216.021,0.132,1,12,0.0571,0.0571,0,0.0,0.768,0.152,0.094,0.343,149,dwa
False,collision,548,273.5,214.248,295.8,0.7243,0.7397,83.731,0.296,1,17,0.031,0.031,0,0.0,0.783,0.066,0.024,0.068,150,dwa
False,collision,619,309.0,239.966,295.8,0.8112,0.8357,60.258,0.204,1,35,0.0565,0.0575,0,0.0,0.776,0.091,0.045,0.14,151,dwa
False,collision,580,289.5,226.595,295.8,0.766,0.783,73.524,0.11,1,44,0.0759,0.0759,0,0.0,0.782,0.086,0.036,0.12,152,dwa
False,collision,200,99.5,77.88,295.8,0.2633,0.2691,218.473,0.12,1,15,0.075,0.075,0,0.0,0.781,0.057,0.044,0.156,153,dwa
False,collision,520,259.5,204.72,295.8,0.6921,0.7018,92.004,0.132,1,21,0.0404,0.0405,0,0.0,0.788,0.051,0.02,0.064,154,dwa
False,collision,524,261.5,207.04,295.8,0.6999,0.7072,89.112,0.186,1,27,0.0515,0.0541,0,0.0,0.791,0.041,0.018,0.061,155,dwa
False,collision,520,259.5,206.48,295.8,0.698,0.7018,90.043,0.399,1,4,0.0077,0.0083,0,0.0,0.795,0.044,0.007,0.021,156,dwa
False,collision,536,267.5,212.12,295.8,0.7171,0.7235,84.226,0.288,1,23,0.0429,0.0444,0,0.0,0.792,0.042,0.016,0.054,157,dwa
